Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV,,Cond,,Conc B,,Run Log,,Fraction,,"UV_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Logbook,ml,Fraction,ml,mAU
0.354,7.06796,0.708001,50.995819,3.539644,0,,,,,0.354,2.749145
0.355083,7.065848,0.710166,50.996178,3.550469,0,,,,,0.355083,2.749146
0.356166,7.063531,0.712331,50.996548,3.561293,0,,,,,0.356166,2.749147
0.357248,7.059693,0.714496,50.996941,3.572118,0,,,,,0.357248,2.749148
0.358331,7.055946,0.716661,50.99728,3.582943,0,,,,,0.358331,2.74915
0.359413,7.052296,0.718827,50.997414,3.593767,0,,,,,0.359413,2.749152
0.360496,7.047581,0.720992,50.997604,3.604592,0,,,,,0.360496,2.749155
0.361578,7.04257,0.723157,50.997868,3.615417,0,,,,,0.361578,2.749157
0.362661,7.037207,0.725322,50.998367,3.626241,0,,,,,0.362661,2.749159
0.363744,7.031836,0.727487,50.998844,3.637066,0,,,,,0.363744,2.749161
0.364826,7.026141,0.729652,50.999287,3.64789,0,,,,,0.364826,2.749163
0.365909,7.019832,0.731817,50.999596,3.658715,0,,,,,0.365909,2.749166
0.366991,7.012942,0.733983,50.999821,3.669539,0,,,,,0.366991,2.749168
0.368074,7.005555,0.736148,50.999969,3.680364,0,,,,,0.368074,2.74917
0.369156,6.99718,0.738313,50.999931,3.691189,0,,,,,0.369156,2.749171
0.370239,6.988658,0.740478,50.999817,3.702013,0,,,,,0.370239,2.749172
0.371322,6.980038,0.742643,50.999619,3.712838,0,,,,,0.371322,2.749173
0.372404,6.971232,0.744808,50.999348,3.723662,0,,,,,0.372404,2.749174
0.373487,6.96224,0.746973,50.999058,3.734487,0,,,,,0.373487,2.749176
0.374569,6.953105,0.749138,50.998749,3.745312,0,,,,,0.374569,2.749177
0.375652,6.943638,0.751304,50.998569,3.756136,0,,,,,0.375652,2.749177
0.376734,6.933829,0.753469,50.998352,3.766961,0,,,,,0.376734,2.749179
0.377817,6.923687,0.755634,50.998032,3.777786,0,,,,,0.377817,2.74918
0.3789,6.911808,0.757799,50.997913,3.78861,0,,,,,0.3789,2.749181
0.379982,6.899847,0.759964,50.997841,3.799435,0,,,,,0.379982,2.749183
0.381065,6.887804,0.762129,50.997749,3.810259,0,,,,,0.381065,2.749185
0.382147,6.875734,0.764294,50.997746,3.821084,0,,,,,0.382147,2.749187
0.38323,6.863345,0.76646,50.997799,3.831908,0,,,,,0.38323,2.74919
0.384312,6.850538,0.768625,50.997913,3.842733,0,,,,,0.384312,2.749192
0.385395,6.8386,0.77079,50.997978,3.853558,0,,,,,0.385395,2.749194
0.386478,6.826479,0.772955,50.998001,3.864382,0,,,,,0.386478,2.749196
0.38756,6.813859,0.77512,50.997963,3.875207,0,,,,,0.38756,2.749198
0.388643,6.800689,0.777285,50.9981,3.886031,0,,,,,0.388643,2.749201
0.389725,6.787226,0.77945,50.998379,3.896856,0,,,,,0.389725,2.749203
0.390808,6.773362,0.781616,50.998535,3.907681,0,,,,,0.390808,2.749204
0.39189,6.759296,0.783781,50.99852,3.918505,0,,,,,0.39189,2.749205
0.392973,6.74506,0.785946,50.998318,3.92933,0,,,,,0.392973,2.749206
0.394056,6.730376,0.788111,50.998245,3.940155,0,,,,,0.394056,2.749207
0.395138,6.715321,0.790276,50.998104,3.950979,0,,,,,0.395138,2.749208
0.396221,6.700033,0.792441,50.997841,3.961804,0,,,,,0.396221,2.749209
0.397303,6.684927,0.794606,50.997623,3.972628,0,,,,,0.397303,2.74921
0.398386,6.669733,0.796772,50.997402,3.983453,0,,,,,0.398386,2.749211
0.399468,6.654462,0.798937,50.997162,3.994277,0,,,,,0.399468,2.749212
0.400551,6.639904,0.801102,50.997066,4.005102,0,,,,,0.400551,2.749213
0.401634,6.62502,0.803267,50.997036,4.015927,0,,,,,0.401634,2.749215
0.402716,6.609747,0.805432,50.997074,4.026752,0,,,,,0.402716,2.749216
0.403799,6.593378,0.807597,50.997196,4.037576,0,,,,,0.403799,2.749217
0.404881,6.5775,0.809762,50.99741,4.0484,0,,,,,0.404881,2.749218
0.405964,6.562588,0.811928,50.99791,4.059225,0,,,,,0.405964,2.749219
0.407046,6.547321,0.814093,50.998287,4.07005,0,,,,,0.407046,2.74922
0.408129,6.531826,0.816258,50.998592,4.080874,0,,,,,0.408129,2.749221
0.409211,6.515968,0.818423,50.99884,4.091699,0,,,,,0.409211,2.749222
0.410294,6.500595,0.820588,50.999161,4.102523,0,,,,,0.410294,2.749223
0.411377,6.48522,0.822753,50.999546,4.113348,0,,,,,0.411377,2.749224
0.412459,6.469357,0.824918,51.000015,4.124173,0,,,,,0.412459,2.749226
0.413542,6.453275,0.827084,51.000446,4.134997,0,,,,,0.413542,2.749228
0.414624,6.437242,0.829249,51.000832,4.145822,0,,,,,0.414624,2.749231
0.415707,6.422011,0.831414,51.001198,4.156647,0,,,,,0.415707,2.749233
0.416789,6.406673,0.833579,51.00164,4.167471,0,,,,,0.416789,2.749235
0.417872,6.391285,0.835744,51.002205,4.178296,0,,,,,0.417872,2.749237
0.418955,6.376069,0.837909,51.002537,4.18912,0,,,,,0.418955,2.749239
0.420037,6.360883,0.840074,51.002754,4.199945,0,,,,,0.420037,2.749242
0.42112,6.34572,0.842239,51.002811,4.21077,0,,,,,0.42112,2.749244
0.422202,6.330141,0.844405,51.003086,4.221594,0,,,,,0.422202,2.749246
0.423285,6.31459,0.84657,51.003384,4.232419,0,,,,,0.423285,2.749247
0.424367,6.299076,0.848735,51.003529,4.243243,0,,,,,0.424367,2.749248
0.42545,6.284876,0.8509,51.00359,4.254068,0,,,,,0.42545,2.749249
0.426533,6.270545,0.853065,51.003597,4.264893,0,,,,,0.426533,2.74925
0.427615,6.255874,0.85523,51.003525,4.275717,0,,,,,0.427615,2.749251
0.428698,6.241533,0.857395,51.003571,4.286541,0,,,,,0.428698,2.749252
0.42978,6.227362,0.859561,51.003662,4.297366,0,,,,,0.42978,2.749253
0.430863,6.213423,0.861726,51.00349,4.308191,0,,,,,0.430863,2.749254
0.431945,6.199128,0.863891,51.003353,4.319016,0,,,,,0.431945,2.749256
0.433028,6.184798,0.866056,51.003246,4.32984,0,,,,,0.433028,2.749257
0.434111,6.170666,0.868221,51.003029,4.340665,0,,,,,0.434111,2.749259
0.435193,6.156914,0.870386,51.002728,4.351489,0,,,,,0.435193,2.749261
0.436276,6.14327,0.872551,51.002319,4.362314,0,,,,,0.436276,2.749263
0.437358,6.129404,0.874717,51.002048,4.373138,0,,,,,0.437358,2.749265
0.438441,6.115415,0.876882,51.001659,4.383963,0,,,,,0.438441,2.749267
0.439523,6.101519,0.879047,51.001041,4.394788,0,,,,,0.439523,2.749269
0.440606,6.089103,0.881212,51.000034,4.405612,0,,,,,0.440606,2.749271
0.441689,6.075982,0.883377,50.999001,4.416437,0,,,,,0.441689,2.749274
0.442771,6.062166,0.885542,50.998116,4.427261,0,,,,,0.442771,2.749276
0.443854,6.049122,0.887707,50.997128,4.438086,0,,,,,0.443854,2.749278
0.444936,6.036241,0.889873,50.996044,4.448911,0,,,,,0.444936,2.749279
0.446019,6.023535,0.892038,50.994732,4.459735,0,,,,,0.446019,2.74928
0.447101,6.010348,0.894203,50.993225,4.47056,0,,,,,0.447101,2.749281
0.448184,5.997484,0.896368,50.991596,4.481384,0,,,,,0.448184,2.749282
0.449267,5.985331,0.898533,50.989761,4.492209,0,,,,,0.449267,2.749283
0.450349,5.973398,0.900698,50.987888,4.503034,0,,,,,0.450349,2.749284
0.451432,5.961668,0.902863,50.985989,4.513858,0,,,,,0.451432,2.749285
0.452514,5.950345,0.905029,50.984028,4.524683,0,,,,,0.452514,2.749286
0.453597,5.939216,0.907194,50.982109,4.535508,0,,,,,0.453597,2.749287
0.454679,5.928106,0.909359,50.980221,4.546332,0,,,,,0.454679,2.749288
0.455762,5.9168,0.911524,50.978386,4.557157,0,,,,,0.455762,2.74929
0.456845,5.905331,0.913689,50.976662,4.567981,0,,,,,0.456845,2.749293
0.457927,5.893745,0.915854,50.975079,4.578806,0,,,,,0.457927,2.749295
0.45901,5.88193,0.918019,50.973404,4.589631,0,,,,,0.45901,2.749297
0.460092,5.870745,0.920185,50.971786,4.600455,0,,,,,0.460092,2.749299
0.461175,5.860009,0.92235,50.970276,4.611279,0,,,,,0.461175,2.749301
0.462257,5.849451,0.924515,50.968834,4.622104,0,,,,,0.462257,2.749303
0.46334,5.839229,0.92668,50.967464,4.632929,0,,,,,0.46334,2.749305
0.464423,5.82932,0.928845,50.96624,4.643754,0,,,,,0.464423,2.749307
0.465505,5.819232,0.93101,50.964912,4.654578,0,,,,,0.465505,2.749309
0.466588,5.809057,0.933175,50.963562,4.665403,0,,,,,0.466588,2.74931
0.46767,5.798776,0.935341,50.962284,4.676227,0,,,,,0.46767,2.749311
0.468753,5.788122,0.937506,50.961037,4.687052,0,,,,,0.468753,2.749312
0.469835,5.777639,0.939671,50.959831,4.697876,0,,,,,0.469835,2.749313
0.470918,5.767524,0.941836,50.958878,4.708701,0,,,,,0.470918,2.749314
0.472001,5.757797,0.944001,50.957867,4.719526,0,,,,,0.472001,2.749316
0.473083,5.748148,0.946166,50.956814,4.73035,0,,,,,0.473083,2.749316
0.474166,5.738474,0.948331,50.955872,4.741175,0,,,,,0.474166,2.749317
0.475248,5.728739,0.950496,50.954861,4.751999,0,,,,,0.475248,2.749319
0.476331,5.719277,0.952662,50.953781,4.762824,0,,,,,0.476331,2.74932
0.477413,5.710984,0.954827,50.952866,4.773649,0,,,,,0.477413,2.749322
0.478496,5.702118,0.956992,50.951916,4.784473,0,,,,,0.478496,2.749324
0.479579,5.692928,0.959157,50.950909,4.795298,0,,,,,0.479579,2.749326
0.480661,5.683489,0.961322,50.949989,4.806122,0,,,,,0.480661,2.749328
0.481744,5.674175,0.963487,50.949123,4.816947,0,,,,,0.481744,2.74933
0.482826,5.664969,0.965652,50.94833,4.827772,0,,,,,0.482826,2.749332
0.483909,5.656138,0.967818,50.947609,4.838596,0.026498,,,,,0.483909,2.749334
0.484991,5.647385,0.969983,50.946949,4.849421,0.079877,,,,,0.484991,2.749336
0.486074,5.638705,0.972148,50.946419,4.860246,0.136156,,,,,0.486074,2.749338
0.487157,5.630309,0.974313,50.945938,4.87107,0.192416,,,,,0.487157,2.74934
0.488239,5.622023,0.976478,50.945488,4.881895,0.248644,,,,,0.488239,2.749341
0.489322,5.613871,0.978643,50.945072,4.892719,0.304744,,,,,0.489322,2.749342
0.490404,5.606337,0.980808,50.944683,4.903544,0.361167,,,,,0.490404,2.749343
0.491487,5.598538,0.982974,50.94429,4.914369,0.417423,,,,,0.491487,2.749344
0.492569,5.590167,0.985139,50.943745,4.925193,0.473711,,,,,0.492569,2.749345
0.493652,5.581763,0.987304,50.943172,4.936018,0.529804,,,,,0.493652,2.749346
0.494735,5.573492,0.989469,50.942577,4.946842,0.586107,,,,,0.494735,2.749347
0.495817,5.565665,0.991634,50.942005,4.957667,0.642448,,,,,0.495817,2.749348
0.4969,5.558346,0.993799,50.941429,4.968492,0.698738,,,,,0.4969,2.74935
0.497982,5.551162,0.995964,50.940849,4.979316,0.754965,,,,,0.497982,2.749351
0.499065,5.543469,0.99813,50.940216,4.990141,0.811243,,,,,0.499065,2.749352
0.500147,5.535841,1.000295,50.939537,5.000965,0.86747,,,,,0.500147,2.749355
0.50123,5.528255,1.00246,50.938797,5.01179,0.923762,,,,,0.50123,2.749357
0.502312,5.52069,1.004625,50.938084,5.022614,0.980023,,,,,0.502312,2.749359
0.503395,5.513156,1.00679,50.937382,5.033439,1.036298,,,,,0.503395,2.749361
0.504478,5.50565,1.008955,50.936687,5.044264,1.09242,,,,,0.504478,2.749363
0.50556,5.498874,1.01112,50.935913,5.055089,1.148711,,,,,0.50556,2.749365
0.506643,5.492035,1.013286,50.935165,5.065913,1.205053,,,,,0.506643,2.749367
0.507725,5.485121,1.015451,50.934555,5.076737,1.261347,,,,,0.507725,2.749369
0.508808,5.477724,1.017616,50.93391,5.087562,1.317599,,,,,0.508808,2.749371
0.50989,5.470513,1.019781,50.933308,5.098387,1.37389,,,,,0.50989,2.749373
0.510973,5.463666,1.021946,50.932938,5.109211,1.430085,,,,,0.510973,2.749375
0.512056,5.456266,1.024111,50.932697,5.120036,1.486368,,,,,0.512056,2.749377
0.513138,5.448894,1.026276,50.932507,5.13086,1.54265,,,,,0.513138,2.749379
0.514221,5.441811,1.028442,50.932217,5.141685,1.598929,,,,,0.514221,2.749381
0.515303,5.435042,1.030607,50.931931,5.15251,1.655048,,,,,0.515303,2.749383
0.516386,5.428444,1.032772,50.931644,5.163334,1.711322,,,,,0.516386,2.749385
0.517469,5.422096,1.034937,50.931244,5.174159,1.767682,,,,,0.517469,2.749387
0.518551,5.415241,1.037102,50.93079,5.184984,1.823962,,,,,0.518551,2.749389
0.519634,5.408288,1.039267,50.930271,5.195808,1.880233,,,,,0.519634,2.749391
0.520716,5.401974,1.041432,50.929531,5.206633,1.936468,,,,,0.520716,2.749392
0.521799,5.395641,1.043598,50.92881,5.217457,1.992518,,,,,0.521799,2.749393
0.522881,5.389308,1.045763,50.928131,5.228282,2.049012,,,,,0.522881,2.749394
0.523964,5.383081,1.047928,50.927551,5.239107,2.105245,,,,,0.523964,2.749395
0.525046,5.377452,1.050093,50.926937,5.249931,2.161524,,,,,0.525046,2.749396
0.526129,5.372295,1.052258,50.926208,5.260756,2.217715,,,,,0.526129,2.749397
0.527212,5.365923,1.054423,50.925526,5.27158,2.273991,,,,,0.527212,2.749398
0.528294,5.359692,1.056588,50.92485,5.282405,2.33031,,,,,0.528294,2.749399
0.529377,5.353622,1.058753,50.92416,5.29323,2.386575,,,,,0.529377,2.7494
0.530459,5.347842,1.060919,50.923412,5.304054,2.442863,,,,,0.530459,2.749401
0.531542,5.341815,1.063084,50.922668,5.314879,2.499104,,,,,0.531542,2.749403
0.532624,5.335394,1.065249,50.92205,5.325703,2.555053,,,,,0.532624,2.749404
0.533707,5.329376,1.067414,50.921635,5.336528,2.611615,,,,,0.533707,2.749407
0.53479,5.323456,1.069579,50.921345,5.347353,2.667843,,,,,0.53479,2.749408
0.535872,5.317612,1.071744,50.921143,5.358177,2.724149,,,,,0.535872,2.74941
0.536955,5.311752,1.07391,50.920914,5.369002,2.780396,,,,,0.536955,2.749412
0.538037,5.306004,1.076075,50.920673,5.379827,2.836669,,,,,0.538037,2.749414
0.53912,5.300594,1.07824,50.920692,5.390651,2.892929,,,,,0.53912,2.749416
0.540202,5.295288,1.080405,50.920803,5.401475,2.949141,,,,,0.540202,2.749418
0.541285,5.290007,1.08257,50.921017,5.4123,3.005397,,,,,0.541285,2.74942
0.542368,5.284643,1.084735,50.921356,5.423125,3.061699,,,,,0.542368,2.749421
0.54345,5.279193,1.0869,50.921818,5.433949,3.117644,,,,,0.54345,2.749422
0.544533,5.273695,1.089065,50.922455,5.444774,3.174209,,,,,0.544533,2.749423
0.545615,5.268176,1.091231,50.923073,5.455598,3.230446,,,,,0.545615,2.749424
0.546698,5.262599,1.093396,50.923756,5.466423,3.286751,,,,,0.546698,2.749425
0.54778,5.256978,1.095561,50.924587,5.477248,3.343009,,,,,0.54778,2.749426
0.548863,5.251358,1.097726,50.925533,5.488072,3.39906,,,,,0.548863,2.749427
0.549946,5.246108,1.099891,50.926582,5.498897,3.455508,,,,,0.549946,2.749428
0.551028,5.241351,1.102056,50.927872,5.509722,3.511802,,,,,0.551028,2.749429
0.552111,5.23661,1.104221,50.929092,5.520546,3.568061,,,,,0.552111,2.74943
0.553193,5.231817,1.106387,50.930279,5.531371,3.624305,,,,,0.553193,2.749432
0.554276,5.226923,1.108552,50.931438,5.542195,3.680587,,,,,0.554276,2.749434
0.555358,5.221342,1.110717,50.932598,5.55302,3.736823,,,,,0.555358,2.749435
0.556441,5.215781,1.112882,50.93375,5.563845,3.793098,,,,,0.556441,2.749437
0.557524,5.210652,1.115047,50.934746,5.574669,3.849325,,,,,0.557524,2.749439
0.558606,5.205345,1.117212,50.935726,5.585494,3.90561,,,,,0.558606,2.749441
0.559689,5.199963,1.119377,50.936687,5.596318,3.961685,,,,,0.559689,2.749443
0.560771,5.194528,1.121543,50.937683,5.607143,4.018105,,,,,0.560771,2.749445
0.561854,5.189548,1.123708,50.938675,5.617968,4.07438,,,,,0.561854,2.749447
0.562936,5.184776,1.125873,50.939667,5.628792,4.130694,,,,,0.562936,2.749449
0.564019,5.17987,1.128038,50.940571,5.639616,4.186926,,,,,0.564019,2.749451
0.565102,5.175139,1.130203,50.941601,5.650441,4.243139,,,,,0.565102,2.749453
0.566184,5.170465,1.132368,50.942825,5.661266,4.299236,,,,,0.566184,2.749455
0.567267,5.1647,1.134533,50.943935,5.672091,4.355694,,,,,0.567267,2.749457
0.568349,5.159336,1.136699,50.945007,5.682915,4.411931,,,,,0.568349,2.749458
0.569432,5.154337,1.138864,50.946037,5.69374,4.468219,,,,,0.569432,2.74946
0.570514,5.1498,1.141029,50.947002,5.704564,4.524495,,,,,0.570514,2.749462
0.571597,5.145641,1.143194,50.947945,5.715389,4.580779,,,,,0.571597,2.749464
0.57268,5.141941,1.145359,50.948879,5.726213,4.636989,,,,,0.57268,2.749466
0.573762,5.136266,1.147524,50.94976,5.737038,4.693249,,,,,0.573762,2.749468
0.574845,5.130871,1.149689,50.950577,5.747863,4.749529,,,,,0.574845,2.749469
0.575927,5.126283,1.151855,50.951172,5.758687,4.805782,,,,,0.575927,2.74947
0.57701,5.121454,1.15402,50.951881,5.769512,4.861918,,,,,0.57701,2.74947
0.578092,5.116879,1.156185,50.952652,5.780336,4.918302,,,,,0.578092,2.749471
0.579175,5.113026,1.15835,50.953197,5.791161,4.97453,,,,,0.579175,2.749472
0.580258,5.108465,1.160515,50.953682,5.801986,5.030826,,,,,0.580258,2.749473
0.58134,5.10374,1.16268,50.954117,5.81281,5.087122,,,,,0.58134,2.749474
0.582423,5.099303,1.164845,50.954659,5.823635,5.143023,,,,,0.582423,2.749475
0.583505,5.094512,1.167011,50.955303,5.834459,5.19959,,,,,0.583505,2.749476
0.584588,5.089744,1.169176,50.956066,5.845284,5.255856,,,,,0.584588,2.749477
0.58567,5.086263,1.171341,50.956783,5.856109,5.312145,,,,,0.58567,2.749479
0.586753,5.082043,1.173506,50.957527,5.866933,5.368394,,,,,0.586753,2.74948
0.587836,5.07735,1.175671,50.958313,5.877758,5.424537,,,,,0.587836,2.749482
0.588918,5.073048,1.177836,50.959045,5.888583,5.480819,,,,,0.588918,2.749484
0.590001,5.068382,1.180001,50.959766,5.899407,5.537175,,,,,0.590001,2.749486
0.591083,5.063382,1.182166,50.960487,5.910232,5.593487,,,,,0.591083,2.749488
0.592166,5.059357,1.184332,50.96096,5.921056,5.649673,,,,,0.592166,2.74949
0.593248,5.054984,1.186497,50.961388,5.931881,5.70595,,,,,0.593248,2.749492
0.594331,5.050167,1.188662,50.961926,5.942706,5.76219,,,,,0.594331,2.749493
0.595414,5.046185,1.190827,50.962502,5.95353,5.818487,,,,,0.595414,2.749495
0.596496,5.04193,1.192992,50.963104,5.964355,5.874746,,,,,0.596496,2.749497
0.597579,5.037054,1.195157,50.963791,5.975179,5.931025,,,,,0.597579,2.749499
0.598661,5.032865,1.197322,50.964462,5.986004,5.987269,,,,,0.598661,2.749501
0.599744,5.028819,1.199488,50.965092,5.996829,6.043517,,,,,0.599744,2.749502
0.600826,5.024795,1.201653,50.965233,6.007653,6.099748,,,,,0.600826,2.749504
0.601909,5.021525,1.203818,50.965439,6.018478,6.156052,,,,,0.601909,2.749506
0.602992,5.018378,1.205983,50.965706,6.029302,6.212351,,,,,0.602992,2.749508
0.604074,5.01441,1.208148,50.966175,6.040127,6.268576,,,,,0.604074,2.74951
0.605157,5.010542,1.210313,50.966541,6.050951,6.324798,,,,,0.605157,2.749511
0.606239,5.006723,1.212479,50.96677,6.061776,6.381077,,,,,0.606239,2.749513
0.607322,5.002776,1.214644,50.967041,6.072601,6.43733,,,,,0.607322,2.749515
0.608404,4.99872,1.216809,50.967377,6.083426,6.493602,,,,,0.608404,2.749517
0.609487,4.994577,1.218974,50.967808,6.09425,6.549905,,,,,0.609487,2.749519
0.61057,4.991049,1.221139,50.968346,6.105074,6.605934,,,,,0.61057,2.749521
0.611652,4.987473,1.223304,50.968876,6.115899,6.662365,,,,,0.611652,2.749522
0.612735,4.983838,1.225469,50.969322,6.126724,6.71869,,,,,0.612735,2.749524
0.613817,4.98009,1.227634,50.969826,6.137548,6.774915,,,,,0.613817,2.749526
0.6149,4.976444,1.2298,50.970398,6.148373,6.831207,,,,,0.6149,2.749527
0.615982,4.972967,1.231965,50.971169,6.159197,6.887369,,,,,0.615982,2.749529
0.617065,4.968913,1.23413,50.972092,6.170022,6.943537,,,,,0.617065,2.749531
0.618147,4.964984,1.236295,50.973122,6.180847,6.999973,,,,,0.618147,2.749533
0.61923,4.961529,1.23846,50.974327,6.191671,7.056173,,,,,0.61923,2.749535
0.620313,4.957946,1.240625,50.97538,6.202496,7.112484,,,,,0.620313,2.749536
0.621395,4.954278,1.24279,50.97633,6.213321,7.168777,,,,,0.621395,2.749538
0.622478,4.95045,1.244956,50.977348,6.224145,7.224658,,,,,0.622478,2.74954
0.62356,4.946488,1.247121,50.978287,6.23497,7.281251,,,,,0.62356,2.749542
0.624643,4.942615,1.249286,50.979134,6.245794,7.337553,,,,,0.624643,2.749543
0.625726,4.939473,1.251451,50.979992,6.256619,7.393755,,,,,0.625726,2.749545
0.626808,4.93618,1.253616,50.980759,6.267444,7.450024,,,,,0.626808,2.749547
0.627891,4.932791,1.255781,50.981403,6.278268,7.506067,,,,,0.627891,2.749548
0.628973,4.929317,1.257946,50.982113,6.289093,7.56248,,,,,0.628973,2.749549
0.630056,4.925772,1.260112,50.982903,6.299917,7.618835,,,,,0.630056,2.74955
0.631138,4.922175,1.262277,50.983826,6.310742,7.675104,,,,,0.631138,2.749551
0.632221,4.918801,1.264442,50.984703,6.321567,7.731382,,,,,0.632221,2.749552
0.633303,4.915167,1.266607,50.985603,6.332391,7.787614,,,,,0.633303,2.749553
0.634386,4.911251,1.268772,50.986603,6.343216,7.843599,,,,,0.634386,2.749554
0.635469,4.907549,1.270937,50.987457,6.35404,7.900162,,,,,0.635469,2.749554
0.636551,4.904106,1.273102,50.988262,6.364865,7.956366,,,,,0.636551,2.749555
0.637634,4.90103,1.275267,50.989113,6.37569,8.012662,,,,,0.637634,2.749556
0.638716,4.897557,1.277433,50.989815,6.386514,8.068919,,,,,0.638716,2.749557
0.639799,4.894179,1.279598,50.99041,6.397339,8.124908,,,,,0.639799,2.749559
0.640881,4.891114,1.281763,50.990803,6.408164,8.181443,,,,,0.640881,2.74956
0.641964,4.88809,1.283928,50.991066,6.418988,8.237698,,,,,0.641964,2.749562
0.643047,4.884924,1.286093,50.991226,6.429812,8.293969,,,,,0.643047,2.749564
0.644129,4.881326,1.288258,50.991127,6.440637,8.350208,,,,,0.644129,2.749566
0.645212,4.877877,1.290424,50.990925,6.451462,8.40643,,,,,0.645212,2.749567
0.646294,4.874601,1.292589,50.99062,6.462286,8.462567,,,,,0.646294,2.749569
0.647377,4.871838,1.294754,50.990364,6.473111,8.519004,,,,,0.647377,2.749571
0.648459,4.868907,1.296919,50.99017,6.483935,8.575279,,,,,0.648459,2.749572
0.649542,4.86589,1.299084,50.990047,6.49476,8.631516,,,,,0.649542,2.749574
0.650625,4.862919,1.301249,50.989815,6.505585,8.687807,,,,,0.650625,2.749576
0.651707,4.860116,1.303414,50.989555,6.516409,8.74368,,,,,0.651707,2.749577
0.65279,4.857422,1.30558,50.989277,6.527234,8.800316,,,,,0.65279,2.749579
0.653872,4.85427,1.307745,50.988815,6.538059,8.856565,,,,,0.653872,2.749581
0.654955,4.85079,1.30991,50.988247,6.548883,8.91275,,,,,0.654955,2.749582
0.656037,4.846961,1.312075,50.987492,6.559708,8.969084,,,,,0.656037,2.749584
0.65712,4.843799,1.31424,50.986942,6.570532,9.025174,,,,,0.65712,2.749585
0.658203,4.840962,1.316405,50.986446,6.581357,9.081537,,,,,0.658203,2.749587
0.659285,4.838558,1.31857,50.985813,6.592182,9.137932,,,,,0.659285,2.749589
0.660368,4.835868,1.320735,50.985142,6.603006,9.194133,,,,,0.660368,2.74959
0.66145,4.833026,1.322901,50.984436,6.613831,9.250402,,,,,0.66145,2.749592
0.662533,4.829961,1.325066,50.983601,6.624655,9.306646,,,,,0.662533,2.749594
0.663615,4.827101,1.327231,50.982769,6.63548,9.362681,,,,,0.663615,2.749595
0.664698,4.824276,1.329396,50.981941,6.646305,9.419174,,,,,0.664698,2.749597
0.665781,4.821336,1.331561,50.981243,6.657129,9.475452,,,,,0.665781,2.749599
0.666863,4.818775,1.333726,50.980526,6.667954,9.531716,,,,,0.666863,2.7496
0.667946,4.816209,1.335891,50.979794,6.678778,9.587977,,,,,0.667946,2.749602
0.669028,4.812484,1.338057,50.979279,6.689603,9.643948,,,,,0.669028,2.749603
0.670111,4.809422,1.340222,50.978771,6.700428,9.700473,,,,,0.670111,2.749605
0.671193,4.806749,1.342387,50.978252,6.711252,9.756738,,,,,0.671193,2.749607
0.672276,4.803469,1.344552,50.977795,6.722077,9.812996,,,,,0.672276,2.749608
0.673359,4.80056,1.346717,50.977337,6.732902,9.869327,,,,,0.673359,2.74961
0.674441,4.797982,1.348882,50.97686,6.743726,9.925548,,,,,0.674441,2.749611
0.675524,4.79487,1.351047,50.976387,6.75455,9.981769,,,,,0.675524,2.749613
0.676606,4.792283,1.353213,50.975895,6.765375,10.038079,,,,,0.676606,2.749615
