Run Name,BCD348/532DEDDL,gf1+2,2014/11/19
Run Date,01:59:44 PM   11-19-14
Method Name,GF.3_0.35
Export Format Version, 1.00
Method ID, 4405
Points/Second, 5.00
Number of Records,  18055
Offset from Run Start Time,00:00:00
Run End Time,01:00:12
Time,Second
UV,AU,
Trace 2,<Not Selected>
Gradient Pump,<Not Selected>
Trace 3,<Not Available>
Trace 4,<Not Available>
Trace 5,<Not Available>
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,<Not Selected>
Fraction,<Not Selected>
Time,UV
   257.8,0.069460
   258.0,0.069381
   258.2,0.069303
   258.4,0.069208
   258.6,0.069117
   258.8,0.069023
   259.0,0.068921
   259.2,0.068825
   259.4,0.068734
   259.6,0.068643
   259.8,0.068556
   260.0,0.068471
   260.2,0.068387
   260.4,0.068297
   260.6,0.068197
   260.8,0.068109
   261.0,0.068017
   261.2,0.067934
   261.4,0.067857
   261.6,0.067777
   261.8,0.067686
   262.0,0.067598
   262.2,0.067514
   262.4,0.067430
   262.6,0.067352
   262.8,0.067266
   263.0,0.067186
   263.2,0.067108
   263.4,0.067032
   263.6,0.066952
   263.8,0.066874
   264.0,0.066794
   264.2,0.066724
   264.4,0.066651
   264.6,0.066571
   264.8,0.066487
   265.0,0.066402
   265.2,0.066319
   265.4,0.066240
   265.6,0.066159
   265.8,0.066080
   266.0,0.065996
   266.2,0.065905
   266.4,0.065813
   266.6,0.065717
   266.8,0.065620
   267.0,0.065534
   267.2,0.065447
   267.4,0.065356
   267.6,0.065277
   267.8,0.065187
   268.0,0.065102
   268.2,0.065014
   268.4,0.064931
   268.6,0.064853
   268.8,0.064775
   269.0,0.064698
   269.2,0.064617
   269.4,0.064532
   269.6,0.064454
   269.8,0.064379
   270.0,0.064301
   270.2,0.064221
   270.4,0.064134
   270.6,0.064049
   270.8,0.063968
   271.0,0.063894
   271.2,0.063811
   271.4,0.063732
   271.6,0.063658
   271.8,0.063587
   272.0,0.063505
   272.2,0.063420
   272.4,0.063335
   272.6,0.063266
   272.8,0.063207
   273.0,0.063143
   273.2,0.063066
   273.4,0.062968
   273.6,0.062884
   273.8,0.062799
   274.0,0.062718
   274.2,0.062634
   274.4,0.062554
   274.6,0.062471
   274.8,0.062391
   275.0,0.062307
   275.2,0.062217
   275.4,0.062128
   275.6,0.062048
   275.8,0.061982
   276.0,0.061910
   276.2,0.061834
   276.4,0.061747
   276.6,0.061666
   276.8,0.061594
   277.0,0.061533
   277.2,0.061452
   277.4,0.061360
   277.6,0.061269
   277.8,0.061185
   278.0,0.061110
   278.2,0.061040
   278.4,0.060967
   278.6,0.060900
   278.8,0.060834
   279.0,0.060770
   279.2,0.060691
   279.4,0.060604
   279.6,0.060534
   279.8,0.060475
   280.0,0.060415
   280.2,0.060348
   280.4,0.060275
   280.6,0.060198
   280.8,0.060127
   281.0,0.060055
   281.2,0.059980
   281.4,0.059895
   281.6,0.059819
   281.8,0.059750
   282.0,0.059684
   282.2,0.059616
   282.4,0.059545
   282.6,0.059480
   282.8,0.059410
   283.0,0.059338
   283.2,0.059264
   283.4,0.059183
   283.6,0.059105
   283.8,0.059035
   284.0,0.058962
   284.2,0.058879
   284.4,0.058796
   284.6,0.058713
   284.8,0.058634
   285.0,0.058553
   285.2,0.058474
   285.4,0.058401
   285.6,0.058325
   285.8,0.058263
   286.0,0.058201
   286.2,0.058125
   286.4,0.058049
   286.6,0.057980
   286.8,0.057912
   287.0,0.057846
   287.2,0.057778
   287.4,0.057703
   287.6,0.057634
   287.8,0.057563
   288.0,0.057492
   288.2,0.057409
   288.4,0.057330
   288.6,0.057269
   288.8,0.057198
   289.0,0.057128
   289.2,0.057055
   289.4,0.056981
   289.6,0.056910
   289.8,0.056845
   290.0,0.056772
   290.2,0.056702
   290.4,0.056638
   290.6,0.056566
   290.8,0.056495
   291.0,0.056410
   291.2,0.056339
   291.4,0.056271
   291.6,0.056200
   291.8,0.056127
   292.0,0.056057
   292.2,0.055988
   292.4,0.055923
   292.6,0.055851
   292.8,0.055779
   293.0,0.055713
   293.2,0.055644
   293.4,0.055584
   293.6,0.055524
   293.8,0.055451
   294.0,0.055378
   294.2,0.055310
   294.4,0.055239
   294.6,0.055164
   294.8,0.055092
   295.0,0.055025
   295.2,0.054956
   295.4,0.054879
   295.6,0.054806
   295.8,0.054737
   296.0,0.054668
   296.2,0.054600
   296.4,0.054534
   296.6,0.054465
   296.8,0.054397
   297.0,0.054325
   297.2,0.054248
   297.4,0.054177
   297.6,0.054105
   297.8,0.054052
   298.0,0.054000
   298.2,0.053934
   298.4,0.053863
   298.6,0.053797
   298.8,0.053734
   299.0,0.053673
   299.2,0.053610
   299.4,0.053555
   299.6,0.053505
   299.8,0.053435
   300.0,0.053367
   300.2,0.053292
   300.4,0.053213
   300.6,0.053151
   300.8,0.053096
   301.0,0.053041
   301.2,0.052969
   301.4,0.052900
   301.6,0.052838
   301.8,0.052769
   302.0,0.052703
   302.2,0.052644
   302.4,0.052585
   302.6,0.052528
   302.8,0.052474
   303.0,0.052398
   303.2,0.052318
   303.4,0.052242
   303.6,0.052182
   303.8,0.052122
   304.0,0.052058
   304.2,0.052000
   304.4,0.051940
   304.6,0.051889
   304.8,0.051837
   305.0,0.051771
   305.2,0.051700
   305.4,0.051650
   305.6,0.051593
   305.8,0.051535
   306.0,0.051481
   306.2,0.051424
   306.4,0.051362
   306.6,0.051295
   306.8,0.051222
   307.0,0.051145
   307.2,0.051073
   307.4,0.051020
   307.6,0.050972
   307.8,0.050922
   308.0,0.050866
   308.2,0.050800
   308.4,0.050725
   308.6,0.050654
   308.8,0.050585
   309.0,0.050531
   309.2,0.050480
   309.4,0.050423
   309.6,0.050359
   309.8,0.050294
   310.0,0.050225
   310.2,0.050152
   310.4,0.050092
   310.6,0.050043
   310.8,0.049994
   311.0,0.049941
   311.2,0.049884
   311.4,0.049825
   311.6,0.049758
   311.8,0.049693
   312.0,0.049632
   312.2,0.049573
   312.4,0.049517
   312.6,0.049463
   312.8,0.049414
   313.0,0.049355
   313.2,0.049299
   313.4,0.049242
   313.6,0.049186
   313.8,0.049126
   314.0,0.049073
   314.2,0.049029
   314.4,0.048983
   314.6,0.048923
   314.8,0.048859
   315.0,0.048795
   315.2,0.048728
   315.4,0.048669
   315.6,0.048606
   315.8,0.048549
   316.0,0.048493
   316.2,0.048434
   316.4,0.048375
   316.6,0.048303
   316.8,0.048233
   317.0,0.048171
   317.2,0.048105
   317.4,0.048043
   317.6,0.047974
   317.8,0.047908
   318.0,0.047851
   318.2,0.047797
   318.4,0.047739
   318.6,0.047684
   318.8,0.047615
   319.0,0.047557
   319.2,0.047500
   319.4,0.047445
   319.6,0.047394
   319.8,0.047345
   320.0,0.047307
   320.2,0.047263
   320.4,0.047210
   320.6,0.047146
   320.8,0.047081
   321.0,0.047022
   321.2,0.046972
   321.4,0.046924
   321.6,0.046873
   321.8,0.046822
   322.0,0.046765
   322.2,0.046703
   322.4,0.046639
   322.6,0.046582
   322.8,0.046523
   323.0,0.046470
   323.2,0.046421
   323.4,0.046368
   323.6,0.046317
   323.8,0.046265
   324.0,0.046210
   324.2,0.046146
   324.4,0.046088
   324.6,0.046039
   324.8,0.045992
   325.0,0.045941
   325.2,0.045898
   325.4,0.045847
   325.6,0.045779
   325.8,0.045715
   326.0,0.045655
   326.2,0.045596
   326.4,0.045540
   326.6,0.045498
   326.8,0.045458
   327.0,0.045407
   327.2,0.045345
   327.4,0.045283
   327.6,0.045219
   327.8,0.045162
   328.0,0.045124
   328.2,0.045086
   328.4,0.045044
   328.6,0.044998
   328.8,0.044953
   329.0,0.044904
   329.2,0.044848
   329.4,0.044792
   329.6,0.044744
   329.8,0.044704
   330.0,0.044665
   330.2,0.044627
   330.4,0.044579
   330.6,0.044516
   330.8,0.044457
   331.0,0.044401
   331.2,0.044346
   331.4,0.044296
   331.6,0.044250
   331.8,0.044208
   332.0,0.044162
   332.2,0.044106
   332.4,0.044044
   332.6,0.043982
   332.8,0.043932
   333.0,0.043893
   333.2,0.043848
   333.4,0.043797
   333.6,0.043742
   333.8,0.043683
   334.0,0.043628
   334.2,0.043571
   334.4,0.043510
   334.6,0.043452
   334.8,0.043401
   335.0,0.043351
   335.2,0.043296
   335.4,0.043239
   335.6,0.043186
   335.8,0.043134
   336.0,0.043092
   336.2,0.043053
   336.4,0.043010
   336.6,0.042976
   336.8,0.042952
   337.0,0.042914
   337.2,0.042872
   337.4,0.042825
   337.6,0.042779
   337.8,0.042733
   338.0,0.042683
   338.2,0.042633
   338.4,0.042580
   338.6,0.042516
   338.8,0.042463
   339.0,0.042403
   339.2,0.042341
   339.4,0.042293
   339.6,0.042241
   339.8,0.042196
   340.0,0.042154
   340.2,0.042110
   340.4,0.042065
   340.6,0.042026
   340.8,0.041990
   341.0,0.041967
   341.2,0.041922
   341.4,0.041871
   341.6,0.041824
   341.8,0.041775
   342.0,0.041741
   342.2,0.041694
   342.4,0.041646
   342.6,0.041602
   342.8,0.041567
   343.0,0.041531
   343.2,0.041492
   343.4,0.041440
   343.6,0.041387
   343.8,0.041334
   344.0,0.041274
   344.2,0.041215
   344.4,0.041147
   344.6,0.041087
   344.8,0.041032
   345.0,0.040981
   345.2,0.040927
   345.4,0.040863
   345.6,0.040796
   345.8,0.040736
   346.0,0.040692
   346.2,0.040655
   346.4,0.040620
   346.6,0.040588
   346.8,0.040557
   347.0,0.040526
   347.2,0.040489
   347.4,0.040450
   347.6,0.040414
   347.8,0.040383
   348.0,0.040341
   348.2,0.040298
   348.4,0.040258
   348.6,0.040214
   348.8,0.040169
   349.0,0.040119
   349.2,0.040070
   349.4,0.040024
   349.6,0.039982
   349.8,0.039935
   350.0,0.039885
   350.2,0.039834
   350.4,0.039801
   350.6,0.039765
   350.8,0.039726
   351.0,0.039690
   351.2,0.039649
   351.4,0.039608
   351.6,0.039565
   351.8,0.039523
   352.0,0.039481
   352.2,0.039445
   352.4,0.039409
   352.6,0.039365
   352.8,0.039318
   353.0,0.039272
   353.2,0.039229
   353.4,0.039184
   353.6,0.039148
   353.8,0.039108
   354.0,0.039066
   354.2,0.039023
   354.4,0.038982
   354.6,0.038942
   354.8,0.038896
   355.0,0.038857
   355.2,0.038826
   355.4,0.038792
   355.6,0.038751
   355.8,0.038707
   356.0,0.038661
   356.2,0.038623
   356.4,0.038587
   356.6,0.038541
   356.8,0.038490
   357.0,0.038436
   357.2,0.038397
   357.4,0.038353
   357.6,0.038303
   357.8,0.038253
   358.0,0.038208
   358.2,0.038167
   358.4,0.038125
   358.6,0.038089
   358.8,0.038052
   359.0,0.038025
   359.2,0.037996
   359.4,0.037965
   359.6,0.037919
   359.8,0.037878
   360.0,0.037836
   360.2,0.037795
   360.4,0.037756
   360.6,0.037716
   360.8,0.037676
   361.0,0.037634
   361.2,0.037596
   361.4,0.037555
   361.6,0.037512
   361.8,0.037466
   362.0,0.037425
   362.2,0.037390
   362.4,0.037361
   362.6,0.037334
   362.8,0.037301
   363.0,0.037262
   363.2,0.037222
   363.4,0.037180
   363.6,0.037138
   363.8,0.037101
   364.0,0.037074
   364.2,0.037047
   364.4,0.037020
   364.6,0.036992
   364.8,0.036947
   365.0,0.036901
   365.2,0.036855
   365.4,0.036814
   365.6,0.036779
   365.8,0.036742
   366.0,0.036705
   366.2,0.036664
   366.4,0.036627
   366.6,0.036595
   366.8,0.036556
   367.0,0.036527
   367.2,0.036500
   367.4,0.036471
   367.6,0.036440
   367.8,0.036405
   368.0,0.036368
   368.2,0.036334
   368.4,0.036299
   368.6,0.036262
   368.8,0.036217
   369.0,0.036169
   369.2,0.036128
   369.4,0.036079
   369.6,0.036036
   369.8,0.035999
   370.0,0.035965
   370.2,0.035936
   370.4,0.035899
   370.6,0.035855
   370.8,0.035813
   371.0,0.035766
   371.2,0.035726
   371.4,0.035693
   371.6,0.035658
   371.8,0.035616
   372.0,0.035578
   372.2,0.035534
   372.4,0.035495
   372.6,0.035456
   372.8,0.035424
   373.0,0.035389
   373.2,0.035353
   373.4,0.035326
   373.6,0.035297
   373.8,0.035266
   374.0,0.035234
   374.2,0.035197
   374.4,0.035153
   374.6,0.035113
   374.8,0.035072
   375.0,0.035033
   375.2,0.034999
   375.4,0.034972
   375.6,0.034949
   375.8,0.034932
   376.0,0.034916
   376.2,0.034896
   376.4,0.034863
   376.6,0.034820
   376.8,0.034793
   377.0,0.034766
   377.2,0.034741
   377.4,0.034710
   377.6,0.034678
   377.8,0.034643
   378.0,0.034600
   378.2,0.034550
   378.4,0.034493
   378.6,0.034437
   378.8,0.034397
   379.0,0.034376
   379.2,0.034345
   379.4,0.034311
   379.6,0.034276
   379.8,0.034244
   380.0,0.034204
   380.2,0.034165
   380.4,0.034131
   380.6,0.034097
   380.8,0.034066
   381.0,0.034033
   381.2,0.034000
   381.4,0.033964
   381.6,0.033934
   381.8,0.033906
   382.0,0.033880
   382.2,0.033858
   382.4,0.033839
   382.6,0.033813
   382.8,0.033779
   383.0,0.033743
   383.2,0.033708
   383.4,0.033676
   383.6,0.033644
   383.8,0.033615
   384.0,0.033579
   384.2,0.033545
   384.4,0.033509
   384.6,0.033471
   384.8,0.033437
   385.0,0.033407
   385.2,0.033384
   385.4,0.033354
   385.6,0.033325
   385.8,0.033300
   386.0,0.033278
   386.2,0.033257
   386.4,0.033242
   386.6,0.033212
   386.8,0.033181
   387.0,0.033148
   387.2,0.033116
   387.4,0.033091
   387.6,0.033058
   387.8,0.033028
   388.0,0.033000
   388.2,0.032973
   388.4,0.032946
   388.6,0.032904
   388.8,0.032856
   389.0,0.032820
   389.2,0.032795
   389.4,0.032771
   389.6,0.032742
   389.8,0.032707
   390.0,0.032677
   390.2,0.032658
   390.4,0.032636
   390.6,0.032604
   390.8,0.032569
   391.0,0.032548
   391.2,0.032528
   391.4,0.032504
   391.6,0.032467
   391.8,0.032427
   392.0,0.032389
   392.2,0.032354
   392.4,0.032323
   392.6,0.032290
   392.8,0.032251
   393.0,0.032224
   393.2,0.032198
   393.4,0.032175
   393.6,0.032150
   393.8,0.032121
   394.0,0.032093
   394.2,0.032067
   394.4,0.032043
   394.6,0.032019
   394.8,0.031994
   395.0,0.031976
   395.2,0.031956
   395.4,0.031921
   395.6,0.031889
   395.8,0.031854
   396.0,0.031826
   396.2,0.031799
   396.4,0.031777
   396.6,0.031753
   396.8,0.031727
   397.0,0.031699
   397.2,0.031671
   397.4,0.031631
   397.6,0.031591
   397.8,0.031558
   398.0,0.031526
   398.2,0.031497
   398.4,0.031462
   398.6,0.031438
   398.8,0.031410
   399.0,0.031384
   399.2,0.031355
   399.4,0.031324
   399.6,0.031293
   399.8,0.031266
   400.0,0.031249
   400.2,0.031232
   400.4,0.031212
   400.6,0.031190
   400.8,0.031170
   401.0,0.031138
   401.2,0.031107
   401.4,0.031067
   401.6,0.031041
   401.8,0.031016
   402.0,0.030996
   402.2,0.030974
   402.4,0.030946
   402.6,0.030915
   402.8,0.030883
   403.0,0.030855
   403.2,0.030824
   403.4,0.030802
   403.6,0.030779
   403.8,0.030766
   404.0,0.030744
   404.2,0.030722
   404.4,0.030691
   404.6,0.030656
   404.8,0.030624
   405.0,0.030598
   405.2,0.030565
   405.4,0.030537
   405.6,0.030509
   405.8,0.030484
   406.0,0.030458
   406.2,0.030428
   406.4,0.030397
   406.6,0.030371
   406.8,0.030345
   407.0,0.030322
   407.2,0.030302
   407.4,0.030270
   407.6,0.030250
   407.8,0.030223
   408.0,0.030203
   408.2,0.030182
   408.4,0.030161
   408.6,0.030143
   408.8,0.030124
   409.0,0.030102
   409.2,0.030073
   409.4,0.030048
   409.6,0.030023
   409.8,0.030006
   410.0,0.029984
   410.2,0.029955
   410.4,0.029922
   410.6,0.029889
   410.8,0.029863
   411.0,0.029841
   411.2,0.029820
   411.4,0.029797
   411.6,0.029782
   411.8,0.029766
   412.0,0.029753
   412.2,0.029739
   412.4,0.029718
   412.6,0.029699
   412.8,0.029684
   413.0,0.029666
   413.2,0.029644
   413.4,0.029620
   413.6,0.029594
   413.8,0.029569
   414.0,0.029550
   414.2,0.029527
   414.4,0.029496
   414.6,0.029468
   414.8,0.029447
   415.0,0.029430
   415.2,0.029416
   415.4,0.029395
   415.6,0.029373
   415.8,0.029350
   416.0,0.029328
   416.2,0.029304
   416.4,0.029275
   416.6,0.029246
   416.8,0.029220
   417.0,0.029198
   417.2,0.029181
   417.4,0.029162
   417.6,0.029132
   417.8,0.029105
   418.0,0.029082
   418.2,0.029063
   418.4,0.029044
   418.6,0.029024
   418.8,0.029007
   419.0,0.028999
   419.2,0.028990
   419.4,0.028971
   419.6,0.028944
   419.8,0.028917
   420.0,0.028899
   420.2,0.028882
   420.4,0.028862
   420.6,0.028836
   420.8,0.028809
   421.0,0.028786
   421.2,0.028759
   421.4,0.028729
   421.6,0.028698
   421.8,0.028666
   422.0,0.028646
   422.2,0.028618
   422.4,0.028586
   422.6,0.028558
   422.8,0.028531
   423.0,0.028511
   423.2,0.028494
   423.4,0.028473
   423.6,0.028448
   423.8,0.028419
   424.0,0.028396
   424.2,0.028383
   424.4,0.028362
   424.6,0.028342
   424.8,0.028323
   425.0,0.028304
   425.2,0.028286
   425.4,0.028266
   425.6,0.028242
   425.8,0.028222
   426.0,0.028214
   426.2,0.028196
   426.4,0.028185
   426.6,0.028167
   426.8,0.028147
   427.0,0.028137
   427.2,0.028127
   427.4,0.028118
   427.6,0.028107
   427.8,0.028090
   428.0,0.028078
   428.2,0.028062
   428.4,0.028041
   428.6,0.028032
   428.8,0.028014
   429.0,0.027992
   429.2,0.027969
   429.4,0.027938
   429.6,0.027907
   429.8,0.027876
   430.0,0.027847
   430.2,0.027818
   430.4,0.027785
   430.6,0.027752
   430.8,0.027723
   431.0,0.027697
   431.2,0.027670
   431.4,0.027650
   431.6,0.027625
   431.8,0.027613
   432.0,0.027599
   432.2,0.027585
   432.4,0.027564
   432.6,0.027544
   432.8,0.027524
   433.0,0.027502
   433.2,0.027483
   433.4,0.027462
   433.6,0.027444
   433.8,0.027422
   434.0,0.027406
   434.2,0.027383
   434.4,0.027361
   434.6,0.027339
   434.8,0.027325
   435.0,0.027311
   435.2,0.027300
   435.4,0.027292
   435.6,0.027279
   435.8,0.027262
   436.0,0.027242
   436.2,0.027226
   436.4,0.027210
   436.6,0.027195
   436.8,0.027184
   437.0,0.027172
   437.2,0.027152
   437.4,0.027130
   437.6,0.027101
   437.8,0.027077
   438.0,0.027054
   438.2,0.027040
   438.4,0.027029
   438.6,0.027013
   438.8,0.026997
   439.0,0.026983
   439.2,0.026966
   439.4,0.026948
   439.6,0.026936
   439.8,0.026918
   440.0,0.026904
   440.2,0.026888
   440.4,0.026871
   440.6,0.026854
   440.8,0.026836
   441.0,0.026823
   441.2,0.026803
   441.4,0.026777
   441.6,0.026753
   441.8,0.026735
   442.0,0.026715
   442.2,0.026700
   442.4,0.026688
   442.6,0.026678
   442.8,0.026663
   443.0,0.026646
   443.2,0.026627
   443.4,0.026609
   443.6,0.026591
   443.8,0.026581
   444.0,0.026564
   444.2,0.026546
   444.4,0.026531
   444.6,0.026516
   444.8,0.026502
   445.0,0.026485
   445.2,0.026465
   445.4,0.026443
   445.6,0.026419
   445.8,0.026398
   446.0,0.026384
   446.2,0.026362
   446.4,0.026343
   446.6,0.026324
   446.8,0.026312
   447.0,0.026304
   447.2,0.026291
   447.4,0.026276
   447.6,0.026258
   447.8,0.026244
   448.0,0.026234
   448.2,0.026226
   448.4,0.026204
   448.6,0.026196
   448.8,0.026183
   449.0,0.026172
   449.2,0.026161
   449.4,0.026146
   449.6,0.026131
   449.8,0.026119
   450.0,0.026114
   450.2,0.026099
   450.4,0.026077
   450.6,0.026056
   450.8,0.026045
   451.0,0.026029
   451.2,0.026014
   451.4,0.025998
   451.6,0.025977
   451.8,0.025956
   452.0,0.025936
   452.2,0.025918
   452.4,0.025897
   452.6,0.025887
   452.8,0.025872
   453.0,0.025859
   453.2,0.025846
   453.4,0.025837
   453.6,0.025838
   453.8,0.025835
   454.0,0.025825
   454.2,0.025810
   454.4,0.025789
   454.6,0.025770
   454.8,0.025757
   455.0,0.025742
   455.2,0.025736
   455.4,0.025717
   455.6,0.025688
   455.8,0.025653
   456.0,0.025620
   456.2,0.025593
   456.4,0.025571
   456.6,0.025544
   456.8,0.025526
   457.0,0.025505
   457.2,0.025489
   457.4,0.025466
   457.6,0.025441
   457.8,0.025426
   458.0,0.025421
   458.2,0.025422
   458.4,0.025416
   458.6,0.025401
   458.8,0.025378
   459.0,0.025364
   459.2,0.025356
   459.4,0.025349
   459.6,0.025340
   459.8,0.025331
   460.0,0.025323
   460.2,0.025311
   460.4,0.025299
   460.6,0.025285
   460.8,0.025270
   461.0,0.025255
   461.2,0.025252
   461.4,0.025248
   461.6,0.025238
   461.8,0.025226
   462.0,0.025209
   462.2,0.025196
   462.4,0.025184
   462.6,0.025171
   462.8,0.025159
   463.0,0.025146
   463.2,0.025136
   463.4,0.025125
   463.6,0.025110
   463.8,0.025092
   464.0,0.025073
   464.2,0.025055
   464.4,0.025032
   464.6,0.025017
   464.8,0.025002
   465.0,0.024992
   465.2,0.024977
   465.4,0.024958
   465.6,0.024934
   465.8,0.024914
   466.0,0.024894
   466.2,0.024878
   466.4,0.024863
   466.6,0.024852
   466.8,0.024843
   467.0,0.024829
   467.2,0.024811
   467.4,0.024791
   467.6,0.024777
   467.8,0.024768
   468.0,0.024760
   468.2,0.024752
   468.4,0.024745
   468.6,0.024743
   468.8,0.024751
   469.0,0.024752
   469.2,0.024752
   469.4,0.024747
   469.6,0.024741
   469.8,0.024736
   470.0,0.024724
   470.2,0.024706
   470.4,0.024684
   470.6,0.024664
   470.8,0.024651
   471.0,0.024635
   471.2,0.024616
   471.4,0.024598
   471.6,0.024577
   471.8,0.024566
   472.0,0.024557
   472.2,0.024552
   472.4,0.024549
   472.6,0.024549
   472.8,0.024551
   473.0,0.024548
   473.2,0.024535
   473.4,0.024519
   473.6,0.024498
   473.8,0.024481
   474.0,0.024471
   474.2,0.024458
   474.4,0.024442
   474.6,0.024423
   474.8,0.024406
   475.0,0.024394
   475.2,0.024381
   475.4,0.024375
   475.6,0.024370
   475.8,0.024365
   476.0,0.024361
   476.2,0.024351
   476.4,0.024336
   476.6,0.024320
   476.8,0.024307
   477.0,0.024296
   477.2,0.024284
   477.4,0.024270
   477.6,0.024256
   477.8,0.024244
   478.0,0.024227
   478.2,0.024208
   478.4,0.024190
   478.6,0.024180
   478.8,0.024174
   479.0,0.024169
   479.2,0.024155
   479.4,0.024139
   479.6,0.024123
   479.8,0.024107
   480.0,0.024091
   480.2,0.024073
   480.4,0.024062
   480.6,0.024057
   480.8,0.024051
   481.0,0.024042
   481.2,0.024030
   481.4,0.024018
   481.6,0.024012
   481.8,0.024005
   482.0,0.023999
   482.2,0.023987
   482.4,0.023976
   482.6,0.023962
   482.8,0.023948
   483.0,0.023940
   483.2,0.023927
   483.4,0.023917
   483.6,0.023904
   483.8,0.023895
   484.0,0.023889
   484.2,0.023889
   484.4,0.023884
   484.6,0.023873
   484.8,0.023862
   485.0,0.023851
   485.2,0.023841
   485.4,0.023824
   485.6,0.023818
   485.8,0.023809
   486.0,0.023801
   486.2,0.023793
   486.4,0.023781
   486.6,0.023763
   486.8,0.023753
   487.0,0.023747
   487.2,0.023748
   487.4,0.023756
   487.6,0.023761
   487.8,0.023760
   488.0,0.023750
   488.2,0.023740
   488.4,0.023730
   488.6,0.023713
   488.8,0.023694
   489.0,0.023679
   489.2,0.023659
   489.4,0.023644
   489.6,0.023633
   489.8,0.023616
   490.0,0.023601
   490.2,0.023590
   490.4,0.023577
   490.6,0.023564
   490.8,0.023552
   491.0,0.023547
   491.2,0.023544
   491.4,0.023541
   491.6,0.023535
   491.8,0.023526
   492.0,0.023512
   492.2,0.023489
   492.4,0.023469
   492.6,0.023451
   492.8,0.023444
   493.0,0.023440
   493.2,0.023435
   493.4,0.023427
   493.6,0.023422
   493.8,0.023421
   494.0,0.023421
   494.2,0.023421
   494.4,0.023418
   494.6,0.023419
   494.8,0.023405
