seconds,alt,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro
51.1582,114.199,4.35733,0.607777,-8.71945,0.00155935,0.0128652,0.00168732
51.2627,114.336,4.38365,0.602991,-8.71227,0.00186478,0.00981087,0.000771031
51.4746,114.22,4.35015,0.583849,-8.70509,0.00400281,0.00706196,-0.00197788
51.5352,114.136,4.36451,0.600599,-8.68116,3.21865e-05,0.00950539,0.00229819
51.6025,114.22,4.34297,0.586242,-8.67398,0.00247563,0.00736743,-0.00197788
51.6611,114.199,4.36929,0.59342,-8.70748,0.00064306,0.00797826,0.00138189
51.7188,114.336,4.35972,0.586242,-8.68834,0.00339195,0.00370222,-0.00106157
51.7783,114.336,4.37408,0.581456,-8.68834,0.00186478,0.00858915,0.00138189
51.8379,114.315,4.4004,0.598206,-8.67159,0.00369738,0.00400764,-0.00319959
51.9658,114.125,4.39083,0.586242,-8.67638,0.00430824,0.00492394,-0.000145286
52.0254,114.368,4.34058,0.57667,-8.70031,0.00125392,0.00828367,0.00199275
52.084,114.463,4.3334,0.602991,-8.70987,0.00155935,0.00858915,0.00107646
52.1436,114.199,4.31905,0.579063,-8.68116,0.00491911,0.00400764,-0.00258873
52.2031,114.178,4.34537,0.600599,-8.71706,-0.00332756,0.0128652,0.00504708
52.2627,114.262,4.36929,0.583849,-8.70509,0.00186478,0.00706196,0.00168732
52.3213,114.284,4.35494,0.57667,-8.6692,0.00155935,0.0088945,0.00260362
52.5439,114.093,4.33819,0.605384,-8.64048,0.00614083,0.00400764,0.00168732
52.6963,114.262,4.39083,0.61017,-8.65484,0.00278109,0.00767279,0.00107646
52.7568,114.558,4.38604,0.600599,-8.70509,0.00400281,0.00614566,-0.000145286
52.8145,114.474,4.36451,0.602991,-8.68595,0.000948489,0.00767279,0.00229819
52.874,114.368,4.38844,0.579063,-8.69791,-0.000578672,0.00919998,0.00351991
52.9336,114.389,4.35015,0.595813,-8.70987,0.000337616,0.00950539,0.00290905
52.9932,114.262,4.35254,0.586242,-8.66202,0.00400281,0.00584024,-0.00197788
53.1221,114.284,4.37169,0.591027,-8.67159,0.00491911,0.00370222,-0.00167245
53.1826,114.252,4.38844,0.617348,-8.68834,0.00675172,3.70145e-05,-0.00442134
53.2422,114.442,4.36212,0.588634,-8.69791,0.00186478,0.00309139,0.000465602
53.3008,114.463,4.37887,0.598206,-8.68595,0.00705713,0.00125873,-0.00442134
53.3604,114.241,4.35254,0.598206,-8.71706,0.000948489,0.00706196,0.00107646
53.4209,114.368,4.35015,0.602991,-8.73859,0.000337616,0.00950539,0.00138189
53.6436,114.558,4.35972,0.595813,-8.72423,0.00186478,0.00828367,0.00351991
53.7041,114.548,4.35015,0.612563,-8.70509,0.00644627,0.00309139,0.00199275
53.7617,114.41,4.3669,0.588634,-8.67877,0.00644627,0.00217503,0.00168732
53.8213,114.506,4.35972,0.581456,-8.70509,0.00888973,0.000342429,-0.00564307
53.8789,114.368,4.33819,0.591027,-8.7027,0.00522453,0.00492394,-0.000756145
54.0273,114.453,4.38126,0.600599,-8.71945,0.000948489,0.0110326,0.00199275
54.0869,114.358,4.32383,0.559921,-8.65005,0.00247563,0.00981087,0.000771031
54.2207,114.558,4.32622,0.588634,-8.68116,0.00430824,-0.0002684,-0.00350502
54.2793,114.347,4.34297,0.586242,-8.64766,0.00797343,3.70145e-05,-0.0050322
54.3379,114.336,4.34297,0.598206,-8.67159,0.00614083,0.00553483,-0.00258873
54.3975,114.41,4.39322,0.595813,-8.7027,0.000337616,0.00584024,0.000771031
54.4561,114.41,4.37408,0.600599,-8.69312,0.00064306,0.0125598,0.00351991
54.5156,114.273,4.37647,0.602991,-8.73859,0.000948489,0.00950539,0.000771031
54.5732,114.421,4.36929,0.612563,-8.70509,0.00400281,0.00553483,0.00260362
54.793,114.262,4.36451,0.588634,-8.66681,0.00583538,0.00675654,0.000160158
54.8535,114.326,4.35494,0.579063,-8.67398,0.00827888,0.00400764,-0.00289416
54.9121,114.22,4.3334,0.595813,-8.66441,0.00950059,0.00767279,0.000160158
54.9717,114.157,4.35015,0.569492,-8.71945,0.00644627,0.0107272,0.00199275
55.0303,114.336,4.3334,0.579063,-8.65005,0.00705713,0.00706196,-0.00106157
55.0898,114.178,4.36212,0.586242,-8.68116,0.00644627,0.0107272,0.00199275
55.1494,114.305,4.37408,0.591027,-8.71466,-0.00149499,0.00828367,0.00199275
55.2813,114.178,4.36212,0.617348,-8.69791,0.00369738,0.00553483,-0.001367
55.3926,114.305,4.34537,0.598206,-8.66441,-0.000273243,0.00797826,0.00290905
55.4502,114.199,4.3669,0.595813,-8.75773,0.00491911,0.00461847,-0.00167245
55.5098,114.558,4.38844,0.583849,-8.72902,0.00247563,0.00950539,-0.000145286
55.5693,114.273,4.33819,0.607777,-8.68116,0.00430824,0.00431311,-0.00197788
55.6289,114.432,4.3669,0.569492,-8.67398,0.00583538,0.00370222,-0.00289416
55.6885,114.432,4.39562,0.586242,-8.72184,0.00247563,0.00614566,-0.001367
55.917,114.21,4.32622,0.569492,-8.61895,0.00705713,-0.000573874,-0.0059485
55.9775,114.358,4.35972,0.588634,-8.69552,-0.000578672,0.00919998,0.00321448
56.0352,114.262,4.35733,0.569492,-8.65723,0.00675172,0.00400764,-0.00350502
56.0947,114.231,4.39322,0.579063,-8.70987,0.00400281,0.00553483,-0.000145286
56.1543,114.432,4.39562,0.605384,-8.68834,0.00064306,0.00950539,0.00290905
56.2139,114.104,4.35972,0.598206,-8.68116,0.00552997,0.00370222,-0.00319959
56.3477,114.114,4.35972,0.569492,-8.71706,0.00186478,0.00675654,0.00138189
56.4082,114.252,4.37647,0.586242,-8.69312,0.00491911,0.00339675,-0.00167245
56.4678,114.453,4.34776,0.581456,-8.70031,0.00858429,-0.000573874,-0.00655936
56.5273,114.262,4.36451,0.581456,-8.64288,0.00919515,-0.000879288,-0.00625393
56.5869,114.326,4.36212,0.612563,-8.69073,0.00369738,0.00706196,-0.00167245
56.6914,114.262,4.3669,0.605384,-8.69312,0.00461367,0.00461847,0.00382534
56.751,114.463,4.38126,0.586242,-8.7027,0.00522453,0.00461847,-0.000756145
56.9746,114.178,4.35972,0.591027,-8.67159,0.00339195,0.00645107,0.00199275
57.0352,114.315,4.34776,0.59342,-8.71227,0.00950059,3.70145e-05,-0.0059485
57.0937,114.432,4.34297,0.571885,-8.65005,0.00217021,0.00706196,0.00107646
57.1533,114.273,4.3669,0.571885,-8.67877,0.00614083,0.00186956,-0.00258873
57.2109,114.157,4.39322,0.607777,-8.65723,0.00644627,0.00278592,-0.00350502
57.2705,114.315,4.3334,0.595813,-8.71706,0.00552997,0.00370222,-0.00289416
57.3301,114.262,4.3669,0.614955,-8.69552,0.00461367,0.00370222,-0.00106157
57.4609,114.294,4.37887,0.588634,-8.70987,0.00705713,0.000953317,-0.00350502
57.5215,114.326,4.34058,0.600599,-8.65963,0.00522453,0.00278592,-0.0022833
57.5811,114.4,4.36212,0.605384,-8.69791,0.00675172,0.00400764,-0.00381048
57.6406,114.305,4.35972,0.583849,-8.67638,0.00614083,0.00400764,-0.00900282
57.7002,114.358,4.36929,0.602991,-8.67159,0.00675172,0.00248045,0.00260362
57.7598,114.294,4.35254,0.57667,-8.69073,0.00583538,0.00309139,-0.00289416
57.8193,114.262,4.35733,0.57667,-8.70509,0.00430824,0.00706196,0.000771031
58.0488,114.484,4.38126,0.583849,-8.71227,0.00430824,0.00553483,-0.00350502
58.166,114.199,4.33101,0.59342,-8.71227,0.00491911,0.000953317,0.00443622
58.2256,114.463,4.37647,0.59342,-8.70509,-0.00241128,0.0116435,0.00474165
58.2851,114.516,4.38365,0.581456,-8.71227,0.00522453,0.00492394,0.00565794
58.3447,114.654,4.35494,0.588634,-8.70509,0.00583538,0.00400764,-0.000450715
58.4043,114.41,4.37887,0.607777,-8.69073,0.00797343,0.000953317,-0.00381048
58.4727,114.326,4.3358,0.59342,-8.69073,0.00552997,0.00309139,-0.00289416
58.5996,114.506,4.37169,0.579063,-8.73141,0.00308652,0.00828367,0.000771031
58.6602,114.421,4.35494,0.617348,-8.69073,0.00339195,0.00981087,-0.000756145
58.7188,114.284,4.41236,0.595813,-8.72662,-0.000273243,0.0101163,0.00351991
58.7783,114.442,4.3669,0.591027,-8.70031,0.00430824,0.00400764,-0.001367
58.8379,114.189,4.35015,0.586242,-8.6692,0.00461367,0.00217503,-0.001367
58.8975,114.326,4.37408,0.605384,-8.65723,3.21865e-05,0.00919998,0.00199275
59.1152,114.262,4.38126,0.629312,-8.71706,0.00858429,0.000647843,-0.00472677
59.1738,114.611,4.37887,0.595813,-8.74337,0.00675172,0.00248045,-0.00258873
59.2324,114.506,4.37647,0.581456,-8.68356,0.00125392,0.00706196,0.000160158
59.292,114.305,4.34058,0.600599,-8.64527,0.00797343,0.00125873,-0.00411591
59.4385,114.062,4.38126,0.600599,-8.70748,0.00827888,3.70145e-05,-0.0050322
59.499,114.305,4.39322,0.591027,-8.67159,0.00858429,3.70145e-05,-0.00564307
59.5576,114.326,4.36451,0.581456,-8.72902,0.00614083,0.00278592,-0.00411591
59.6865,114.294,4.34776,0.598206,-8.7027,0.00522453,0.00461847,-0.00167245
59.7471,114.4,4.36451,0.579063,-8.68595,-0.000884101,0.0116435,0.00290905
59.8047,114.231,4.3334,0.581456,-8.72662,0.00339195,0.00675654,-0.000450715
59.8643,114.389,4.32862,0.591027,-8.67159,0.00247563,0.00522935,-0.000756145
59.9238,114.336,4.36929,0.57667,-8.70748,0.00614083,0.000647843,-0.00319959
59.9814,114.463,4.34297,0.564706,-8.73141,0.00736257,-0.000573874,-0.00411591
60.041,114.305,4.35254,0.61017,-8.70987,0.00614083,0.00186956,-0.00350502
60.2549,114.104,4.35254,0.61017,-8.70031,0.00217021,0.00675654,0.000465602
60.3154,114.463,4.37408,0.574277,-8.68595,0.00400281,0.00400764,0.000160158
60.374,114.252,4.37169,0.59342,-8.72184,3.21865e-05,0.00950539,0.00321448
60.4326,114.527,4.32862,0.583849,-8.67638,0.00766799,0.00309139,0.00535251
60.4922,114.484,4.35254,0.59342,-8.69073,0.00614083,0.00370222,-0.000756145
60.5518,114.294,4.37647,0.605384,-8.71706,0.00339195,0.00706196,-0.00319959
60.6113,114.167,4.35015,0.586242,-8.67159,0.00339195,0.00370222,-0.000450715
60.8203,114.21,4.35972,0.605384,-8.71945,0.00675172,0.0110326,0.00260362
60.8809,114.442,4.35254,0.59342,-8.69312,0.00644627,0.0110326,0.00260362
60.9395,114.4,4.34537,0.583849,-8.65005,0.00736257,0.00919998,0.00168732
60.999,114.315,4.35254,0.595813,-8.65723,0.00614083,0.0107272,0.00290905
61.0586,114.4,4.34776,0.581456,-8.70748,0.00675172,0.00919998,0.00290905
61.1182,114.421,4.32622,0.564706,-8.68834,0.00797343,0.00553483,-0.00258873
61.1777,114.284,4.33819,0.607777,-8.64527,0.00675172,0.00706196,0.000771031
61.4004,114.21,4.39322,0.557528,-8.70509,0.00491911,0.00248045,-0.00106157
61.4609,114.336,4.3669,0.595813,-8.68356,0.00766799,-0.000573874,-0.00564307
61.5195,114.474,4.31905,0.581456,-8.71466,0.00614083,0.00339675,-0.0022833
61.5791,114.421,4.3669,0.59342,-8.72423,0.00217021,0.00828367,0.000160158
61.6387,114.305,4.35494,0.583849,-8.70031,0.00217021,0.00767279,0.000771031
61.6982,114.548,4.35015,0.579063,-8.64766,0.00461367,0.00431311,-0.00106157
61.8252,114.358,4.37408,0.583849,-8.63809,0.00766799,0.00248045,-0.0050322
61.8848,114.368,4.35972,0.581456,-8.69312,0.00461367,0.00492394,-0.00167245
61.9433,114.558,4.37887,0.602991,-8.70987,-0.00271671,0.0119489,0.00474165
62.002,114.178,4.35494,0.605384,-8.68356,0.00430824,0.00461847,-0.000756145
62.0996,114.262,4.37169,0.605384,-8.73619,0.00797343,0.000647843,-0.00533763
62.1592,114.41,4.37408,0.57667,-8.7027,0.00308652,0.00797826,-0.00106157
62.2188,114.632,4.35254,0.586242,-8.69552,0.00308652,0.00950539,-0.000145286
62.4414,114.453,4.38844,0.583849,-8.72662,-0.00210585,0.0153086,0.00229819
62.502,114.336,4.36929,0.622134,-8.71227,0.00461367,0.00492394,0.000465602
62.5596,114.326,4.36451,0.600599,-8.71466,0.00522453,0.00370222,-0.00350502
62.6191,114.358,4.3669,0.588634,-8.69073,0.00064306,0.0088945,0.00168732
62.6787,114.453,4.3669,0.59342,-8.72184,0.00644627,0.00309139,-0.00319959
62.7383,114.41,4.32622,0.59342,-8.70748,0.00461367,0.00400764,0.00168732
62.7979,114.368,4.36929,0.581456,-8.70031,-0.00363301,0.0146977,-0.000450715
62.9258,114.484,4.35015,0.588634,-8.69552,0.0113332,-0.00454444,-0.00808653
62.9863,114.421,4.36929,0.59342,-8.70031,-0.00210585,0.0110326,0.00382534
63.0449,114.389,4.39083,0.600599,-8.71706,0.00247563,0.00736743,-0.000145286
63.1045,114.432,4.34297,0.581456,-8.66441,0.00491911,0.00400764,-0.00350502
63.1641,114.516,4.38365,0.614955,-8.70031,0.00064306,0.0116435,0.00687967
63.2236,114.273,4.36212,0.612563,-8.71706,0.00675172,-0.000879288,0.00229819
63.2832,114.389,4.37887,0.586242,-8.68356,0.00339195,0.00614566,-0.00106157
63.541,114.241,4.37408,0.598206,-8.7027,0.00278109,0.00767279,-0.001367
63.6016,114.432,4.35972,0.602991,-8.70987,-0.000884101,0.00919998,0.00321448
63.6602,114.643,4.35733,0.591027,-8.71227,-0.00149499,0.00981087,-0.00167245
63.7197,114.241,4.35494,0.600599,-8.67877,0.00186478,0.00919998,-0.001367
63.7793,114.336,4.36212,0.598206,-8.68116,0.00186478,0.0137815,0.00626881
63.8389,114.305,4.37408,0.581456,-8.71466,-0.000273243,3.70145e-05,-0.0050322
63.8984,114.093,4.37647,0.588634,-8.71945,0.00278109,0.00919998,0.0041308
64.0273,114.136,4.35015,0.562313,-8.68834,0.00491911,-0.0002684,-0.00625393
64.0879,114.4,4.37169,0.57667,-8.67638,0.000948489,0.00736743,0.000160158
64.1455,114.379,4.33101,0.598206,-8.6692,3.21865e-05,-0.0002684,-0.0050322
64.2051,114.305,4.36212,0.607777,-8.7027,0.00583538,0.00828367,0.00229819
64.2647,114.326,4.32383,0.581456,-8.69791,0.000948489,-0.002101,-0.00564307
64.3242,114.241,4.36212,0.57667,-8.71227,0.000337616,0.00248045,-0.00319959
64.5439,114.22,4.34537,0.600599,-8.66681,0.00858429,0.0131707,0.00382534
64.6035,114.484,4.34297,0.574277,-8.70509,0.00736257,0.0122543,0.00321448
64.6611,114.558,4.37647,0.595813,-8.68834,0.000337616,0.00828367,-0.00106157
64.7207,114.294,4.35733,0.59342,-8.69791,0.00278109,0.00614566,-0.000756145
64.8398,114.21,4.36212,0.581456,-8.66681,0.00919515,0.00675654,-0.000450715
64.8994,114.083,4.3334,0.607777,-8.66681,0.00186478,0.00400764,-0.00289416
64.959,114.199,4.35972,0.579063,-8.67638,0.00339195,0.00706196,0.00321448
65.0869,114.379,4.37887,0.595813,-8.69312,0.00461367,0.0122543,0.00535251
65.1475,114.22,4.34537,0.59342,-8.65723,0.00614083,0.00797826,0.000465602
65.2061,114.305,4.34058,0.574277,-8.68356,0.00705713,0.00248045,-0.00258873
65.2656,114.336,4.3334,0.605384,-8.64527,0.00644627,0.00706196,-0.00167245
65.334,114.241,4.3669,0.574277,-8.71227,0.00155935,0.00828367,0.00107646
65.3926,114.231,4.3669,0.583849,-8.70748,0.00705713,0.000953317,0.0041308
65.4522,114.527,4.35494,0.605384,-8.68356,-0.00180042,0.0140869,0.00596337
65.6719,114.051,4.34058,0.586242,-8.67877,0.00766799,0.00248045,-0.00350502
65.7324,114.104,4.35015,0.591027,-8.68595,0.00308652,-0.000879288,-0.00564307
65.79,114.379,4.35254,0.588634,-8.66441,0.00400281,0.00645107,-0.000145286
65.8496,114.379,4.35494,0.57667,-8.7027,0.00125392,0.00248045,-0.00381048
65.9092,114.157,4.3358,0.612563,-8.67398,0.00491911,0.0015642,-0.00289416
65.9678,114.21,4.34776,0.579063,-8.68834,0.00125392,0.00675654,-0.000450715
66.0273,114.178,4.38126,0.591027,-8.68116,0.00339195,0.00584024,-0.000756145
66.2168,114.273,4.35254,0.562313,-8.67877,0.00339195,0.00828367,-0.000756145
66.2773,114.157,4.38365,0.59342,-8.69073,0.0116386,3.70145e-05,-0.00655936
66.3359,114.368,4.34297,0.595813,-8.71466,0.00736257,0.00278592,-0.00289416
66.3955,114.305,4.35972,0.595813,-8.72662,0.00675172,0.00248045,-0.000756145
66.4541,114.241,4.34297,0.602991,-8.72423,0.00278109,0.00675654,0.000465602
66.5137,114.294,4.36451,0.595813,-8.70987,3.21865e-05,0.00797826,0.00290905
66.5732,114.273,4.37408,0.614955,-8.70031,0.000948489,0.00706196,0.00107646
66.7979,114.178,4.36212,0.600599,-8.70031,-0.00180042,0.0125598,-0.00381048
66.8584,114.305,4.3669,0.595813,-8.71706,-0.000578672,0.0119489,0.00351991
66.917,114.22,4.39801,0.607777,-8.72662,0.00064306,0.00950539,-0.000450715
66.9766,114.305,4.37169,0.591027,-8.72423,0.00339195,0.00828367,-0.00472677
67.0342,114.537,4.34776,0.571885,-8.70748,-0.00210585,0.0122543,0.00535251
67.0937,114.114,4.37408,0.598206,-8.71945,0.00308652,0.00828367,-0.00411591
67.2285,114.114,4.35733,0.57667,-8.64527,0.00950059,-0.00179559,-0.00625393
67.2891,114.347,4.3669,0.581456,-8.68356,0.00675172,0.000342429,-0.0022833
67.3467,114.104,4.36451,0.588634,-8.68595,0.00766799,0.00278592,-0.0059485
67.4062,114.231,4.3358,0.552742,-8.70509,0.00400281,0.00645107,0.00321448
67.5117,114.125,4.35972,0.574277,-8.71706,0.00125392,0.00797826,0.00107646
67.5703,114.358,4.37887,0.583849,-8.69073,-0.000884101,0.00736743,-0.000145286
67.6299,114.379,4.35972,0.583849,-8.7027,-0.000578672,0.00186956,-0.0050322
67.8467,114.178,4.31426,0.598206,-8.68834,0.00491911,0.00614566,0.00168732
67.9072,114.305,4.37169,0.607777,-8.67398,0.00186478,0.00950539,-0.00472677
67.9648,114.114,4.36929,0.579063,-8.72423,0.00461367,0.00614566,0.00351991
68.0244,114.379,4.35494,0.57667,-8.67638,0.00980601,-0.000879288,0.00321448
68.084,114.315,4.36212,0.595813,-8.73859,0.00583538,0.00370222,0.00260362
68.1436,114.347,4.34537,0.605384,-8.67398,0.00705713,3.70145e-05,0.000160158
68.2031,114.22,4.31665,0.612563,-8.69073,0.00858429,-0.00118476,0.00168732
68.3359,114.125,4.31426,0.612563,-8.71466,0.00369738,0.00584024,-0.001367
68.3955,114.146,4.35015,0.602991,-8.69312,-0.000884101,0.0177521,0.00290905
68.4541,114.305,4.34537,0.591027,-8.71706,0.00400281,0.00858915,-0.00106157
68.5137,114.294,4.33819,0.579063,-8.70748,-0.000884101,0.0107272,0.0041308
68.5732,114.241,4.32383,0.59342,-8.72184,0.00278109,0.00767279,-0.000145286
68.6328,114.21,4.35972,0.605384,-8.69312,0.00247563,0.00706196,0.000465602
68.7012,114.114,4.35733,0.607777,-8.69791,0.00461367,0.00828367,-0.00197788
68.96,114.4,4.37408,0.588634,-8.7027,3.21865e-05,0.0113381,0.00382534
69.0205,114.484,4.34537,0.555135,-8.69312,0.00278109,0.00919998,0.000160158
69.0801,114.294,4.33819,0.595813,-8.70748,0.00186478,0.00919998,0.00138189
69.1387,114.136,4.38126,0.602991,-8.71706,0.00186478,0.00919998,0.00229819
69.1982,114.58,4.34297,0.600599,-8.70509,-0.000884101,0.00981087,0.00321448
69.2578,114.537,4.36212,0.600599,-8.69312,0.00369738,0.00553483,-0.00258873
69.3174,114.305,4.36212,0.588634,-8.67877,0.00369738,0.00706196,-0.000145286
69.4531,114.22,4.38844,0.586242,-8.73859,0.00491911,0.00431311,-0.0022833
69.5137,114.4,4.3669,0.591027,-8.7027,0.00858429,0.00675654,0.000160158
69.5713,114.273,4.37169,0.588634,-8.72902,0.00369738,0.00736743,0.00168732
69.6309,114.389,4.35733,0.595813,-8.70987,0.00155935,0.00584024,-0.00197788
69.6904,114.284,4.34776,0.579063,-8.69791,0.00583538,0.00278592,-0.00258873
69.75,114.368,4.36212,0.59342,-8.72423,0.00247563,0.00461847,0.00138189
69.9707,114.241,4.34776,0.591027,-8.72184,-0.000578672,0.00981087,0.00138189
70.0293,114.262,4.4004,0.59342,-8.67877,0.00247563,0.00858915,0.000771031
70.0869,114.136,4.30947,0.619741,-8.69552,0.000337616,0.00858915,0.00290905
70.1465,114.389,4.34776,0.57667,-8.7027,0.00247563,0.0104217,0.00351991
70.2637,113.956,4.31905,0.574277,-8.67398,0.00766799,0.00522935,-0.00289416
70.3223,114.178,4.35015,0.57667,-8.7027,0.00247563,0.00248045,-0.00472677
70.3818,114.495,4.4004,0.61017,-8.71945,-0.00180042,0.0122543,-0.00625393
70.5166,114.315,4.34297,0.600599,-8.67398,0.00552997,0.00339675,-0.00258873
70.5752,114.178,4.33819,0.624527,-8.68834,0.00430824,0.00553483,-0.00106157
70.6348,114.104,4.35015,0.600599,-8.68356,0.00552997,0.00431311,-0.000756145
70.6943,114.379,4.34297,0.591027,-8.67638,0.00858429,0.00125873,-0.00350502
70.752,114.231,4.34776,0.598206,-8.69552,0.00461367,0.00492394,-0.00197788
70.8115,114.189,4.3334,0.598206,-8.72902,0.00644627,0.00248045,-0.00381048
70.8711,114.537,4.3669,0.574277,-8.71706,0.00644627,0.00125873,-0.0022833
71.0986,114.484,4.35015,0.579063,-8.72423,0.00614083,0.00645107,-0.000756145
71.1592,114.484,4.33819,0.598206,-8.67877,0.00247563,0.00675654,0.000771031
71.2178,114.252,4.33101,0.571885,-8.72184,0.00675172,0.00248045,-0.00350502
71.2773,114.358,4.36929,0.598206,-8.70509,0.00064306,0.00828367,0.00199275
71.335,114.474,4.34297,0.571885,-8.70031,0.00400281,0.00522935,-0.001367
71.3945,114.368,4.37647,0.581456,-8.75773,0.00461367,0.00370222,-0.001367
71.4541,114.199,4.31905,0.591027,-8.68595,0.00339195,0.00584024,0.00138189
71.6416,114.463,4.3669,0.59342,-8.67638,0.00888973,-0.0002684,-0.00625393
71.7012,114.315,4.32144,0.607777,-8.69312,0.00919515,-0.000573874,-0.00625393
71.7598,113.85,4.38365,0.59342,-8.67159,0.00644627,0.00125873,-0.00411591
71.8193,114.495,4.38126,0.595813,-8.71706,0.00552997,0.00217503,-0.000450715
71.8789,114.548,4.35015,0.607777,-8.70987,0.00369738,0.00400764,-0.00106157
71.9385,114.389,4.36212,0.612563,-8.64766,0.00308652,0.00675654,0.000160158
71.998,114.421,4.37169,0.591027,-8.72902,0.00369738,0.00522935,-0.000145286
72.2168,114.41,4.35972,0.612563,-8.71706,-0.000884101,0.0113381,0.0041308
72.2773,114.474,4.35015,0.579063,-8.7697,0.00369738,0.00675654,-0.00197788
72.3379,114.495,4.34058,0.579063,-8.68595,-0.00180042,0.0101163,0.0041308
72.3965,114.157,4.35015,0.591027,-8.70031,0.00675172,0.000647843,-0.00381048
72.4561,114.326,4.38365,0.57667,-8.6692,0.00644627,0.00400764,-0.00106157
72.5156,114.326,4.38604,0.579063,-8.68356,0.00430824,0.00492394,-0.00106157
72.6455,114.231,4.35494,0.59342,-8.72423,0.00827888,0.000342429,-0.00381048
72.7061,114.368,4.37647,0.602991,-8.74098,0.00125392,0.00981087,0.00138189
72.7637,114.463,4.35494,0.591027,-8.73859,0.00339195,0.00736743,0.000465602
72.8232,114.22,4.33819,0.579063,-8.70509,0.00217021,0.00584024,0.00107646
72.9189,114.114,4.36451,0.586242,-8.62613,0.00522453,0.00217503,-0.001367
72.9785,114.262,4.33819,0.600599,-8.69312,0.00461367,0.00431311,-0.00106157
73.0381,114.125,4.38126,0.598206,-8.71466,0.00888973,3.70145e-05,-0.00442134
73.2607,114.358,4.36929,0.595813,-8.69552,0.00217021,0.00950539,-0.00747564
73.3213,114.294,4.30708,0.579063,-8.69312,0.000948489,0.00981087,-0.00442134
73.3789,114.189,4.3669,0.586242,-8.69312,0.00217021,0.00950539,-0.001367
73.4385,114.22,4.36929,0.614955,-8.68595,0.00491911,0.00431311,-0.00258873
73.498,114.326,4.32144,0.571885,-8.6692,0.00888973,-0.00668252,-0.0050322
73.5557,114.22,4.36451,0.61017,-8.68834,0.00430824,0.00706196,-0.001367
73.6152,114.294,4.35015,0.588634,-8.71945,0.00278109,0.00706196,0.000465602
73.7432,114.252,4.36451,0.562313,-8.69791,0.00155935,0.00675654,0.00107646
73.8037,114.432,4.3334,0.602991,-8.64288,0.00705713,0.00248045,-0.00197788
73.8613,114.358,4.35494,0.588634,-8.67638,-0.00149499,0.0110326,0.00382534
73.9209,114.537,4.35015,0.591027,-8.71945,-0.00332756,0.013476,0.00596337
73.9805,114.22,4.35494,0.588634,-8.68834,0.00583538,0.00370222,-0.001367
74.04,114.189,4.3358,0.600599,-8.75773,0.00155935,0.00828367,0.00168732
74.0996,114.157,4.35494,0.59342,-8.68116,0.00308652,0.00492394,0.000160158
74.3613,114.305,4.32862,0.579063,-8.67877,0.00919515,-0.00149012,-0.0022833
74.4209,114.326,4.36451,0.591027,-8.73619,-0.00118953,0.0119489,-0.001367
74.4795,114.474,4.3358,0.595813,-8.66681,0.00064306,0.00339675,-0.00319959
74.5391,114.336,4.35972,0.588634,-8.71466,0.00186478,0.00767279,0.00138189
74.5967,114.305,4.35972,0.567099,-8.71706,3.21865e-05,0.0116435,-0.00106157
74.6563,114.315,4.37887,0.605384,-8.69552,0.00308652,0.0088945,-0.00197788
74.7158,114.632,4.37408,0.602991,-8.71706,0.00155935,0.00797826,-0.000450715
74.8428,114.336,4.36929,0.598206,-8.71466,0.00705713,0.00217503,-0.00381048
74.9014,114.22,4.35733,0.595813,-8.70031,0.00736257,-0.0002684,-0.00350502
74.96,114.21,4.38126,0.61017,-8.69791,0.00308652,0.00431311,-0.000145286
75.0195,114.273,4.37647,0.583849,-8.73619,-0.00118953,0.0116435,0.00351991
75.0791,114.41,4.37647,0.586242,-8.69073,0.00247563,0.00614566,0.00138189
75.1387,114.146,4.35733,0.612563,-8.72184,0.00186478,0.00950539,0.00107646
75.1963,114.495,4.37887,0.588634,-8.6357,0.00400281,0.00736743,0.000465602
75.4189,114.41,4.35733,0.598206,-8.67398,0.00400281,0.00461847,0.00168732
75.4795,114.59,4.33101,0.586242,-8.66681,0.00583538,0.00370222,-0.000145286
75.5381,114.432,4.37408,0.588634,-8.72662,0.00217021,0.00706196,-0.000756145
75.665,114.632,4.35733,0.581456,-8.74098,0.00461367,0.00645107,-0.0022833
75.7334,114.284,4.37169,0.607777,-8.69791,-0.00210585,0.013476,0.00474165
75.792,114.453,4.37408,0.619741,-8.65963,0.00461367,0.00492394,-0.00106157
75.9189,114.474,4.36929,0.607777,-8.69791,0.00705713,3.70145e-05,-0.00411591
75.9775,114.558,4.34297,0.583849,-8.67638,0.00614083,0.00339675,-0.00106157
76.0361,114.453,4.37647,0.612563,-8.69312,0.00491911,0.00431311,-0.0022833
76.0957,114.421,4.34537,0.569492,-8.71466,0.00797343,-0.0002684,-0.0050322
76.1553,114.262,4.36212,0.59342,-8.69073,0.00552997,0.00431311,-0.00167245
76.2139,114.262,4.36929,0.595813,-8.67638,0.00858429,0.00431311,-0.000450715
76.2715,114.347,4.37169,0.607777,-8.73141,-0.000884101,0.00614566,0.000160158
76.4912,114.548,4.32862,0.583849,-8.70031,0.00522453,0.00278592,-0.00411591
76.5518,114.548,4.34537,0.567099,-8.69791,0.00278109,-0.000879288,-0.00381048
76.6094,114.484,4.34776,0.59342,-8.68356,0.00522453,0.00553483,-0.000450715
76.6689,114.506,4.38365,0.617348,-8.70987,0.00766799,0.000953317,-0.00411591
